PAGINA,DESCRIPCION,PRECIO, PRECIO ,CORRECCIONES
134,"8379 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
134,"8384 (S,M,L,XL) SET MATERNIDAD",26.25, $21.00 
135,"6463 (S,M,L,XL) SET MATERNIDAD",15.00, $12.00 
135,"8380 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
136,"8378 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
136,"6323 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
137,"6309 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
137,"6312 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
137,"6311 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
138,"6316 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
138,"6317 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
139,"6304 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
139,"6324 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
140,"8377 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
140,"8376 (S,M,L,XL) SET MATERNIDAD",26.25, $21.00 
141,"8386 (S,M,L,XL) SET MATERNIDAD",26.25, $21.00 
141,"8385 (S,M,L,XL) SET MATERNIDAD",26.25, $21.00 
142,"4554 (S,M,L,XL) BLUSA MATERNIDAD",15.00, $12.00 
142,"4400 (S,M,L,XL) BLUSA MATERNIDAD",15.00, $12.00 
142,"4401 (S,M,L,XL) BLUSA MATERNIDAD",15.00, $12.00 
143,"8399 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
143,"8400 (S,M,L,XL) SET MATERNIDAD",25.00, $20.00 
144,"8393 (S,M,L,XL) SHORT MATERNIDAD",15.00, $12.00 
144,"8394 (S,M,L,XL) SHORT MATERNIDAD",15.00, $12.00 
144,"8395 (S,M,L,XL) SHORT MATERNIDAD",15.00, $12.00 
145,"8382 (S,M,L,XL) PANTALON MATERNIDAD",17.50, $14.00 
145,"8383 (S,M,L,XL) PANTALON MATERNIDAD",17.50, $14.00 
145,"8381 (S,M,L,XL) PANTALON MATERNIDAD",17.50, $14.00 
146,"2507 (S,M,L,XL,2XL) FAJA ",52.50, $42.00 
146,"6185 (S,M,L,XL,2XL) FAJA ",51.25, $41.00 
147,"6186 (S,M,L,XL,2XL) FAJA ",35.00, $28.00 
147,"6100 (S,M,L,XL) FAJA ",28.75, $23.00 
147,"6101 (S,M,L,XL) FAJA ",28.75, $23.00 
148,"6105 (S,M,L,XL) FAJA ",27.50, $22.00 
148,"6107 (S,M,L,XL) FAJA ",27.50, $22.00 
148,"6104 (S,M,L,XL) FAJA ",27.50, $22.00 
149,"6115 (S,M,L,XL) FAJA ",32.50, $26.00 
149,"6116 (S,M,L,XL) FAJA ",32.50, $26.00 
149,"6100 (S,M,L,XL) FAJA ",28.75, $23.00 
149,"6101 (S,M,L,XL) FAJA ",28.75, $23.00 
150,"6114 (S,M,L,XL) FAJA ",25.00, $20.00 
150,"6110 (S,M,L,XL) FAJA ",31.25, $25.00 
150,"6111 (S,M,L,XL) FAJA ",31.25, $25.00 
150,"6113 (S,M,L,XL) FAJA ",25.00, $20.00 
150,"6108 (S,XL) FAJA ",18.75, $15.00 
